season,year,hour,holiday,weekday,working_day,weather_situation,temperature,humidity,wind_speed,registered,count,i_hour
1,0,20,0,5,1,2,3.2799999999999994,46.9,19.400000000000002,61,62,1
1,1,15,0,5,1,2,6.1,32.83,0.0,151,225,0
1,0,10,0,0,0,2,11.739999999999998,67.0,29.849999999999998,27,31,1
3,0,7,0,1,1,1,24.9,49.58,25.369999999999997,289,317,1
2,0,16,0,3,1,1,23.020000000000003,26.130000000000003,0.0,240,289,1
1,1,5,0,6,0,3,-0.47999999999999954,57.62,10.45,2,2,0
2,0,17,1,5,0,2,15.5,42.21,38.81,267,331,1
3,0,19,0,4,1,1,24.9,49.58,28.360000000000003,301,366,1
2,0,4,0,0,0,1,15.5,67.0,0.0,9,12,0
4,0,8,0,4,1,3,17.380000000000003,67.0,8.959999999999999,199,209,1
1,0,21,0,1,1,1,5.160000000000002,25.46,22.39,53,54,0
3,1,12,0,1,1,2,26.78,38.86,13.43,205,266,0
1,1,16,1,1,0,1,4.220000000000001,29.48,35.82,158,180,1
1,0,18,0,2,1,1,7.98,18.09,19.400000000000002,214,235,1
4,1,22,0,3,1,1,7.98,32.83,0.0,82,88,0
4,1,22,0,3,1,1,13.620000000000001,36.85,29.849999999999998,170,197,0
2,1,2,1,1,0,1,20.2,42.88,25.369999999999997,9,14,0
3,0,6,0,4,1,1,20.2,42.88,25.369999999999997,119,123,0
4,0,22,0,1,1,3,10.8,58.29,13.43,72,78,0
1,1,9,0,0,0,1,7.040000000000001,35.510000000000005,13.43,102,125,1
3,0,12,0,5,1,2,27.72,46.9,28.360000000000003,164,213,0
2,1,1,0,0,0,1,23.020000000000003,49.58,22.39,61,78,0
1,0,18,1,1,0,2,0.4599999999999991,36.85,25.369999999999997,85,92,1
2,1,15,0,1,1,2,20.2,46.23,19.400000000000002,176,237,0
2,0,11,0,1,1,1,22.080000000000002,38.19,0.0,129,185,0
4,0,12,0,6,0,3,3.2799999999999994,58.29,49.25,44,50,0
3,0,23,0,4,1,3,21.14,67.0,8.959999999999999,26,26,0
2,1,3,0,6,0,1,18.320000000000004,48.91,25.369999999999997,18,26,0
1,0,20,0,4,1,1,5.160000000000002,43.550000000000004,10.45,88,96,1
3,0,4,0,0,0,1,28.660000000000004,44.22,10.45,5,6,0
3,1,16,0,1,1,1,30.54,34.84,13.43,346,457,1
4,1,16,0,5,1,1,13.620000000000001,25.46,16.42,377,434,1
2,1,5,0,6,0,1,18.320000000000004,58.96,8.959999999999999,14,22,0
4,0,23,0,3,1,1,7.040000000000001,46.9,16.42,48,51,0
3,1,16,0,4,1,1,30.54,21.44,22.39,340,419,1
4,0,21,0,2,1,2,12.68,67.0,19.400000000000002,108,114,0
1,1,23,0,1,1,3,3.2799999999999994,62.31,0.0,10,11,0
2,0,7,0,1,1,3,18.320000000000004,58.96,19.400000000000002,46,46,1
2,1,14,0,4,1,1,22.080000000000002,25.46,19.400000000000002,202,270,0
2,1,11,0,1,1,2,20.2,55.61,16.42,82,106,0
4,1,20,0,0,0,2,9.86,54.94,0.0,108,122,1
3,1,5,0,5,1,1,24.9,56.28,0.0,34,37,0
4,0,0,0,6,0,1,14.559999999999999,48.239999999999995,0.0,72,89,0
3,0,13,0,0,0,1,25.839999999999996,49.58,25.369999999999997,233,377,0
1,1,19,0,3,1,3,7.040000000000001,62.31,22.39,92,93,1
4,0,7,0,6,0,3,4.220000000000001,58.29,35.82,6,7,1
2,0,19,1,5,0,1,11.739999999999998,51.59,38.81,168,209,1
3,0,11,0,5,1,2,27.72,41.54,0.0,151,214,0
1,0,15,0,5,1,2,23.96,26.130000000000003,35.82,111,173,0
2,1,0,0,4,1,2,14.559999999999999,42.21,0.0,42,43,0
4,1,5,0,3,1,1,2.34,46.23,19.400000000000002,39,39,0
2,1,20,0,2,1,1,18.320000000000004,32.83,22.39,371,415,1
1,1,11,0,6,0,1,5.160000000000002,27.47,35.82,130,159,0
1,0,14,0,6,0,1,6.1,26.130000000000003,28.360000000000003,92,118,0
1,0,0,0,4,1,2,15.5,54.94,10.45,24,27,0
2,1,14,0,5,1,1,23.020000000000003,22.78,13.43,242,350,0
1,0,4,0,2,1,1,2.34,46.23,25.369999999999997,1,1,0
3,0,1,0,6,0,1,23.020000000000003,33.5,16.42,75,95,0
4,0,7,0,0,0,1,4.220000000000001,58.29,0.0,23,26,1
1,1,11,0,3,1,3,1.4000000000000004,57.62,46.27,10,10,0
2,1,18,1,1,0,1,29.6,39.53,29.849999999999998,251,383,1
2,0,14,0,0,0,1,24.9,38.86,16.42,224,385,0
1,0,5,0,6,0,1,-0.47999999999999954,39.53,0.0,1,1,0
4,1,10,0,3,1,1,8.919999999999998,47.57,28.360000000000003,147,168,1
2,0,2,0,2,1,1,12.68,38.86,13.43,4,5,0
4,0,16,0,6,0,1,15.5,30.150000000000002,19.400000000000002,190,359,1
3,0,8,0,5,1,1,24.9,49.58,22.39,439,466,1
2,1,7,0,2,1,1,7.040000000000001,44.22,28.360000000000003,387,390,1
1,1,12,0,0,0,2,5.160000000000002,34.84,25.369999999999997,184,255,0
2,0,16,0,1,1,1,26.78,32.16,52.239999999999995,162,235,1
4,0,10,1,1,0,1,18.320000000000004,48.91,16.42,158,265,1
4,0,17,0,1,1,1,16.44,45.56,13.43,527,614,1
3,0,19,0,2,1,2,26.78,38.86,46.27,255,299,1
2,0,19,0,3,1,2,26.78,52.93,16.42,248,264,1
1,1,2,0,0,0,2,-3.3,38.86,58.209999999999994,26,27,0
4,0,4,0,2,1,2,8.919999999999998,35.510000000000005,10.45,4,4,0
3,0,1,0,3,1,1,23.96,52.93,29.849999999999998,18,28,0
4,1,4,0,4,1,1,2.34,36.85,29.849999999999998,8,9,0
2,1,8,0,1,1,3,17.380000000000003,58.96,22.39,155,156,1
2,1,6,0,3,1,1,20.2,55.61,22.39,188,194,0
4,1,6,0,4,1,1,6.1,26.130000000000003,22.39,122,124,0
3,1,20,0,2,1,1,26.78,44.22,16.42,438,523,1
4,1,21,1,1,0,3,17.380000000000003,48.91,22.39,145,155,0
3,0,8,0,2,1,3,17.380000000000003,62.98,25.369999999999997,196,209,1
1,0,20,0,0,0,1,7.040000000000001,38.19,29.849999999999998,54,77,1
1,1,9,0,6,0,2,-0.47999999999999954,62.31,25.369999999999997,40,42,1
1,0,15,0,1,1,1,4.220000000000001,20.099999999999998,25.369999999999997,58,72,0
1,0,19,0,4,1,3,7.98,62.31,29.849999999999998,112,115,1
3,0,12,0,5,1,2,23.020000000000003,46.23,22.39,178,260,0
3,0,22,0,6,0,2,24.9,56.28,32.84,96,120,0
2,0,13,0,2,1,3,17.380000000000003,45.56,28.360000000000003,84,106,0
4,1,3,0,5,1,1,8.919999999999998,50.92,8.959999999999999,6,6,0
2,0,5,0,0,0,1,5.160000000000002,43.550000000000004,22.39,4,5,0
1,0,21,0,2,1,1,6.1,32.83,19.400000000000002,68,75,0
4,0,1,0,6,0,1,4.220000000000001,34.84,29.849999999999998,34,35,0
1,0,16,0,5,1,2,1.4000000000000004,24.79,16.42,82,87,1
3,1,16,0,1,1,2,22.080000000000002,46.23,25.369999999999997,379,453,1
1,0,2,0,6,0,2,-6.12,27.47,25.369999999999997,11,11,0
3,0,17,0,6,0,1,16.44,48.239999999999995,22.39,218,359,1
3,1,18,0,6,0,1,30.54,17.42,29.849999999999998,287,481,1
4,0,10,0,1,1,2,16.44,55.61,0.0,110,135,1
4,0,13,0,5,1,2,9.86,28.14,22.39,185,228,0
2,1,22,0,2,1,2,21.14,58.96,8.959999999999999,53,55,0
1,0,3,0,6,0,2,17.380000000000003,26.130000000000003,32.84,7,8,0
1,1,12,0,5,1,1,3.2799999999999994,25.46,49.25,140,154,0
4,0,3,0,3,1,3,15.5,62.98,35.82,2,3,0
1,1,19,0,6,0,1,4.220000000000001,22.11,44.78,137,149,1
4,1,3,0,6,0,1,5.160000000000002,27.47,35.82,5,11,0
4,0,7,0,0,0,1,7.98,44.22,22.39,30,43,1
3,0,11,0,3,1,2,21.14,55.61,16.42,138,180,0
3,1,11,0,1,1,1,29.6,28.81,32.84,127,181,0
3,0,3,0,2,1,1,23.96,59.63,13.43,2,4,0
2,0,21,0,3,1,1,21.14,58.96,28.360000000000003,126,145,0
4,0,13,0,5,1,1,18.320000000000004,48.91,35.82,114,132,0
3,0,20,0,0,0,2,24.9,32.16,10.45,158,213,1
2,1,19,0,1,1,2,27.72,32.16,32.84,507,596,1
1,0,20,0,1,1,3,12.68,58.96,61.19,45,45,1
1,1,9,0,5,1,1,3.2799999999999994,43.550000000000004,19.400000000000002,252,270,1
4,1,12,0,6,0,1,12.68,23.45,0.0,371,573,0
2,1,14,0,4,1,1,15.5,20.77,32.84,150,224,0
4,0,19,0,2,1,1,9.86,44.22,0.0,218,224,1
1,1,15,0,0,0,1,8.919999999999998,16.75,28.360000000000003,242,310,0
4,0,18,0,0,0,1,18.320000000000004,32.83,44.78,226,328,1
1,1,0,0,6,0,1,4.220000000000001,29.48,58.209999999999994,30,31,0
1,1,5,0,4,1,1,11.739999999999998,51.59,22.39,28,29,0
4,1,4,1,4,0,1,2.34,53.6,13.43,2,3,0
2,0,8,0,2,1,1,19.259999999999998,32.83,38.81,441,486,1
4,0,5,0,1,1,1,-1.419999999999999,62.31,10.45,21,21,0
3,0,18,0,6,0,1,25.839999999999996,30.150000000000002,25.369999999999997,199,307,1
3,1,16,0,4,1,1,29.6,24.119999999999997,19.400000000000002,370,439,1
4,1,11,0,6,0,1,10.8,38.86,10.45,323,466,0
2,1,9,0,6,0,1,21.14,52.260000000000005,10.45,223,284,1
3,0,10,0,6,0,1,32.42,27.47,22.39,137,198,1
2,0,8,0,3,1,3,7.98,62.31,38.81,74,79,1
2,1,16,0,3,1,3,24.9,40.87,8.959999999999999,216,278,1
1,0,1,0,4,1,1,3.2799999999999994,20.099999999999998,46.27,1,1,0
3,0,3,0,6,0,1,19.259999999999998,67.0,13.43,29,37,0
2,0,17,0,4,1,2,22.080000000000002,38.19,19.400000000000002,540,594,1
4,1,13,0,6,0,1,11.739999999999998,25.46,25.369999999999997,346,525,0
3,1,14,0,6,0,1,27.72,24.79,28.360000000000003,356,598,0
2,0,3,0,0,0,2,21.14,43.550000000000004,16.42,25,47,0
2,0,15,0,2,1,1,24.9,40.87,35.82,119,153,0
3,1,11,0,0,0,1,35.24,28.14,29.849999999999998,269,389,0
4,1,7,0,5,1,1,4.220000000000001,43.550000000000004,13.43,332,341,1
2,0,2,0,3,1,1,16.44,39.53,0.0,4,10,0
2,0,15,0,0,0,1,20.2,32.83,0.0,230,358,0
2,1,3,0,4,1,1,13.620000000000001,58.96,22.39,3,3,0
1,1,14,0,3,1,1,12.68,36.18,32.84,142,177,0
2,1,3,0,2,1,1,18.320000000000004,55.61,8.959999999999999,6,6,0
1,1,2,0,0,0,1,7.040000000000001,50.92,0.0,59,75,0
4,1,23,0,2,1,1,10.8,47.57,0.0,176,199,0
3,0,7,0,0,0,1,13.620000000000001,48.239999999999995,22.39,29,44,1
4,1,16,0,2,1,2,6.1,50.25,29.849999999999998,252,257,1
3,1,20,0,4,1,1,18.320000000000004,42.88,13.43,360,417,1
1,1,14,0,6,0,1,15.5,28.14,28.360000000000003,356,512,0
3,0,13,0,5,1,1,29.6,16.08,0.0,209,292,0
3,1,16,0,1,1,1,28.660000000000004,26.8,28.360000000000003,325,413,1
1,0,4,0,0,0,1,-1.419999999999999,62.31,0.0,1,1,0
4,0,17,0,0,0,1,9.86,50.92,13.43,207,245,1
2,0,7,0,5,1,3,3.2799999999999994,62.31,0.0,91,95,1
2,1,7,0,2,1,1,14.559999999999999,51.59,29.849999999999998,540,569,1
1,0,17,0,6,0,2,7.040000000000001,24.119999999999997,28.360000000000003,54,83,1
4,0,18,0,2,1,2,13.620000000000001,67.0,28.360000000000003,287,304,1
1,0,3,0,0,0,1,7.98,50.92,13.43,17,23,0
3,1,15,0,2,1,2,34.300000000000004,16.08,0.0,330,401,0
3,1,11,0,4,1,1,31.479999999999997,29.48,0.0,166,260,0
4,0,5,0,0,0,1,3.2799999999999994,50.25,29.849999999999998,4,4,0
4,1,20,0,6,0,1,7.98,35.510000000000005,13.43,158,181,1
3,0,0,0,0,0,1,23.020000000000003,59.63,19.400000000000002,76,109,0
4,0,0,0,2,1,2,8.919999999999998,58.29,16.42,18,21,0
4,1,9,0,5,1,2,6.1,54.27,13.43,291,301,1
4,1,5,0,1,1,1,9.86,50.92,8.959999999999999,44,46,0
4,0,17,0,3,1,2,8.919999999999998,38.19,10.45,377,396,1
3,0,1,0,0,0,1,23.96,52.93,22.39,69,86,0
1,1,12,0,5,1,1,8.919999999999998,22.78,41.79,174,201,0
2,1,2,0,3,1,3,21.14,62.98,8.959999999999999,4,5,0
1,1,5,0,2,1,2,13.620000000000001,54.94,19.400000000000002,24,24,0
4,1,13,0,6,0,2,8.919999999999998,30.82,35.82,339,449,0
4,1,3,0,0,0,2,4.220000000000001,62.31,0.0,21,25,0
1,0,6,0,2,1,1,-2.3600000000000003,49.58,10.45,36,36,0
1,1,18,0,0,0,1,0.4599999999999991,19.43,22.39,113,120,1
2,1,15,0,4,1,1,26.78,36.85,25.369999999999997,222,291,0
2,1,21,0,2,1,1,17.380000000000003,30.150000000000002,0.0,210,243,0
2,1,5,0,5,1,1,11.739999999999998,29.48,35.82,19,19,0
1,1,23,0,4,1,2,18.320000000000004,32.83,44.78,88,94,0
1,0,13,0,6,0,1,15.5,28.14,49.25,205,313,0
4,1,3,0,5,1,1,3.2799999999999994,50.25,0.0,4,4,0
2,0,8,0,4,1,2,3.2799999999999994,67.0,25.369999999999997,185,192,1
2,0,19,0,3,1,1,24.9,21.44,25.369999999999997,309,383,1
1,0,10,0,0,0,1,6.1,54.27,16.42,79,103,1
3,0,10,0,3,1,3,20.2,58.96,13.43,63,66,1
4,0,16,0,2,1,1,18.320000000000004,30.82,13.43,250,289,1
2,1,6,0,2,1,1,15.5,51.59,29.849999999999998,158,165,0
1,0,13,0,0,0,1,11.739999999999998,31.49,0.0,169,259,0
1,0,21,0,4,1,3,11.739999999999998,47.57,0.0,15,17,0
4,1,4,0,2,1,2,7.98,44.22,19.400000000000002,6,6,0
2,0,5,0,6,0,3,7.98,67.0,0.0,6,7,0
3,1,17,0,6,0,1,33.36,21.44,13.43,231,362,1
2,0,3,0,5,1,1,8.919999999999998,35.510000000000005,29.849999999999998,2,2,0
2,1,14,0,2,1,2,26.78,32.16,25.369999999999997,167,204,0
2,0,16,0,2,1,1,21.14,40.87,32.84,217,290,1
2,1,11,0,4,1,1,25.839999999999996,24.79,28.360000000000003,153,218,0
2,0,6,0,6,0,1,10.8,38.86,28.360000000000003,11,21,0
3,0,5,0,1,1,1,25.839999999999996,56.28,8.959999999999999,22,24,0
3,0,21,0,3,1,1,25.839999999999996,26.130000000000003,22.39,195,221,0
4,1,4,0,4,1,2,6.1,46.9,8.959999999999999,6,6,0
2,0,15,0,6,0,3,7.98,50.92,38.81,64,136,0
2,0,13,0,2,1,1,26.78,34.17,44.78,139,176,0
4,1,1,0,0,0,1,4.220000000000001,54.27,8.959999999999999,139,165,0
2,1,12,0,0,0,1,17.380000000000003,16.08,25.369999999999997,259,457,0
3,1,21,0,2,1,2,24.9,46.9,28.360000000000003,160,196,0
3,1,23,0,6,0,1,27.72,44.22,29.849999999999998,161,222,0
1,0,2,0,4,1,1,1.4000000000000004,18.09,46.27,2,3,0
1,1,1,0,5,1,3,12.68,58.96,38.81,7,9,0
2,1,16,0,1,1,3,21.14,46.23,28.360000000000003,91,111,1
4,1,19,0,3,1,2,6.1,37.52,29.849999999999998,302,319,1
4,1,12,0,4,1,2,8.919999999999998,35.510000000000005,16.42,181,212,0
4,0,19,0,4,1,2,12.68,44.89,46.27,200,219,1
3,1,11,0,3,1,1,27.72,22.11,0.0,202,281,0
3,1,15,0,2,1,1,35.24,20.77,16.42,187,244,0
3,1,18,0,6,0,2,23.020000000000003,46.23,46.27,261,383,1
1,0,11,0,6,0,1,6.1,30.150000000000002,0.0,100,126,0
3,1,0,0,4,1,1,26.78,44.22,8.959999999999999,50,66,0
1,0,23,0,6,0,1,4.220000000000001,62.31,22.39,52,59,0
3,1,11,0,4,1,1,21.14,28.81,0.0,206,243,0
1,0,6,0,4,1,3,8.919999999999998,0.0,32.84,12,12,0
4,1,14,0,5,1,1,10.8,28.81,19.400000000000002,251,299,0
2,1,15,0,5,1,1,16.44,19.43,49.25,223,324,0
3,0,4,0,4,1,1,21.14,35.510000000000005,25.369999999999997,6,6,0
3,1,16,0,0,0,2,29.6,44.22,22.39,226,291,1
1,1,12,0,1,1,2,5.160000000000002,37.52,8.959999999999999,113,135,0
4,1,11,0,5,1,2,18.320000000000004,52.260000000000005,16.42,222,290,0
3,0,15,0,1,1,1,24.9,56.28,38.81,96,112,0
2,0,16,0,5,1,1,25.839999999999996,17.42,32.84,286,349,1
3,0,2,0,3,1,1,20.2,55.61,0.0,4,5,0
4,0,3,0,2,1,1,12.68,62.98,8.959999999999999,1,1,0
4,1,15,0,2,1,1,17.380000000000003,27.47,32.84,270,346,0
1,1,11,0,5,1,1,9.86,30.82,19.400000000000002,154,194,0
1,1,14,0,2,1,1,-0.47999999999999954,28.81,52.239999999999995,72,79,0
3,0,23,0,1,1,1,23.96,46.23,0.0,65,81,0
4,1,11,0,4,1,1,13.620000000000001,24.119999999999997,0.0,175,251,0
1,0,17,0,0,0,1,11.739999999999998,36.18,19.400000000000002,121,187,1
3,1,5,0,5,1,1,22.080000000000002,48.91,10.45,34,36,0
1,1,9,0,5,1,1,2.34,31.49,38.81,242,263,1
2,0,18,0,6,0,1,25.839999999999996,41.54,25.369999999999997,212,385,1
2,0,21,0,2,1,1,25.839999999999996,46.9,13.43,187,218,0
3,0,16,0,4,1,1,29.6,17.42,13.43,260,323,1
2,1,4,0,4,1,2,14.559999999999999,39.53,8.959999999999999,2,3,0
2,0,11,0,3,1,1,11.739999999999998,25.46,38.81,70,93,0
1,1,12,0,6,0,1,2.34,27.47,25.369999999999997,189,219,0
3,0,7,0,5,1,2,24.9,52.93,19.400000000000002,302,332,1
3,0,21,0,0,0,2,17.380000000000003,45.56,8.959999999999999,110,147,0
3,1,15,0,3,1,1,28.660000000000004,46.9,19.400000000000002,204,245,0
1,0,22,0,5,1,1,1.4000000000000004,42.88,8.959999999999999,41,43,0
1,0,17,0,0,0,1,7.98,30.82,0.0,97,121,1
4,1,3,0,6,0,1,7.040000000000001,44.22,22.39,13,15,0
3,0,11,0,1,1,1,33.36,21.44,16.42,66,119,0
4,0,3,0,6,0,1,12.68,58.96,0.0,16,20,0
2,1,19,0,5,1,1,24.9,28.14,16.42,369,467,1
4,0,21,0,1,1,2,8.919999999999998,35.510000000000005,13.43,112,127,0
3,0,2,0,6,0,1,24.9,56.28,19.400000000000002,59,77,0
3,0,9,0,3,1,1,30.54,27.47,19.400000000000002,163,186,1
2,1,20,0,5,1,3,21.14,62.98,25.369999999999997,38,39,1
2,0,16,0,3,1,2,27.72,23.45,35.82,201,255,1
4,1,14,0,2,1,1,17.380000000000003,26.130000000000003,25.369999999999997,214,308,0
2,1,16,0,5,1,1,16.44,19.43,25.369999999999997,335,440,1
1,1,22,0,0,0,1,4.220000000000001,40.199999999999996,10.45,182,191,0
4,1,12,0,3,1,1,10.8,38.86,19.400000000000002,197,241,0
3,0,21,0,2,1,1,28.660000000000004,30.82,25.369999999999997,184,230,0
4,1,14,0,6,0,1,10.8,33.5,16.42,334,426,0
4,1,19,0,2,1,1,7.040000000000001,32.83,35.82,344,356,1
3,1,7,0,6,0,1,25.839999999999996,51.59,16.42,49,67,1
2,0,4,0,4,1,1,11.739999999999998,62.98,0.0,5,6,0
2,0,1,0,2,1,1,21.14,46.23,13.43,2,4,0
4,0,16,0,5,1,1,15.5,26.130000000000003,16.42,139,261,1
4,0,10,0,3,1,1,10.8,47.57,8.959999999999999,108,133,1
4,0,17,0,3,1,3,17.380000000000003,62.98,22.39,235,251,1
2,0,10,0,0,0,1,22.080000000000002,43.550000000000004,13.43,170,305,1
2,0,20,0,0,0,1,22.080000000000002,43.550000000000004,16.42,174,231,1
4,1,6,0,0,0,1,10.8,54.94,16.42,20,24,0
4,0,13,0,3,1,1,14.559999999999999,32.16,16.42,139,161,0
1,0,18,1,1,0,1,7.040000000000001,32.83,8.959999999999999,54,75,1
3,1,3,0,1,1,1,21.14,58.96,8.959999999999999,3,4,0
2,1,13,0,2,1,1,8.919999999999998,18.09,0.0,165,211,0
3,1,23,0,3,1,1,24.9,56.28,8.959999999999999,126,150,0
3,1,0,0,4,1,2,24.9,56.28,8.959999999999999,35,65,0
3,0,16,0,6,0,1,26.78,36.85,19.400000000000002,261,431,1
2,1,11,0,2,1,1,15.5,24.119999999999997,0.0,161,239,0
3,1,13,0,4,1,1,34.300000000000004,23.45,0.0,141,172,0
1,0,3,0,1,1,1,1.4000000000000004,57.62,0.0,1,1,0
2,1,19,0,0,0,3,8.919999999999998,58.29,52.239999999999995,34,35,1
2,0,4,0,0,0,1,20.2,58.96,8.959999999999999,10,23,0
3,1,4,0,2,1,1,23.020000000000003,55.61,8.959999999999999,6,6,0
4,1,10,0,5,1,2,7.040000000000001,50.92,16.42,150,166,1
4,0,3,0,0,0,2,10.8,44.22,28.360000000000003,31,37,0
1,0,9,0,1,1,1,-0.47999999999999954,28.81,38.81,81,88,1
3,1,3,0,3,1,1,15.5,51.59,8.959999999999999,7,7,0
2,1,22,0,2,1,1,18.320000000000004,34.84,10.45,171,193,0
2,0,17,0,6,0,1,26.78,36.85,29.849999999999998,161,341,1
4,0,8,0,0,0,2,21.14,58.96,0.0,59,86,1
1,1,16,0,4,1,1,19.259999999999998,21.44,29.849999999999998,323,361,1
1,0,1,0,1,1,3,1.4000000000000004,67.0,32.84,2,2,0
3,0,23,0,2,1,1,27.72,38.86,10.45,71,89,0
3,1,0,0,5,1,2,24.9,36.18,16.42,76,95,0
4,0,15,0,2,1,3,15.5,67.0,19.400000000000002,43,45,0
2,1,21,0,6,0,1,26.78,26.8,19.400000000000002,211,316,0
4,1,20,0,0,0,1,14.559999999999999,29.48,19.400000000000002,160,195,1
2,0,21,0,1,1,1,22.080000000000002,59.63,22.39,155,188,0
3,0,7,0,2,1,1,19.259999999999998,55.61,8.959999999999999,348,362,1
3,0,4,0,5,1,1,25.839999999999996,56.28,13.43,4,6,0
1,1,17,0,6,0,2,1.4000000000000004,53.6,38.81,99,106,1
3,0,1,0,0,0,1,23.020000000000003,55.61,13.43,38,75,0
2,1,5,0,3,1,1,17.380000000000003,60.300000000000004,13.43,31,33,0
1,1,13,0,1,1,2,17.380000000000003,21.44,25.369999999999997,176,250,0
3,0,22,0,3,1,1,26.78,24.79,0.0,122,139,0
3,0,17,0,4,1,1,27.72,41.54,32.84,464,555,1
4,0,12,0,0,0,1,22.080000000000002,29.48,8.959999999999999,243,455,0
2,1,7,0,6,0,1,17.380000000000003,45.56,19.400000000000002,68,78,1
2,1,21,0,6,0,3,15.5,54.94,38.81,82,102,0
4,1,18,0,0,0,1,8.919999999999998,28.81,22.39,206,237,1
3,0,16,0,0,0,1,25.839999999999996,52.93,16.42,161,258,1
4,1,10,0,6,0,1,21.14,46.23,28.360000000000003,341,539,1
1,0,11,0,5,1,1,2.34,34.17,16.42,61,64,0
2,0,22,0,4,1,3,5.160000000000002,62.31,25.369999999999997,44,51,0
4,1,23,0,5,1,1,5.160000000000002,50.25,8.959999999999999,123,134,0
2,1,4,0,5,1,1,11.739999999999998,33.5,19.400000000000002,6,9,0
4,0,7,0,0,0,1,4.220000000000001,58.29,10.45,24,28,1
1,0,22,0,6,0,1,3.2799999999999994,34.84,0.0,12,20,0
1,1,21,0,6,0,2,5.160000000000002,37.52,49.25,56,60,0
3,0,10,0,2,1,1,30.54,34.84,16.42,85,123,1
2,1,22,0,6,0,2,19.259999999999998,52.260000000000005,19.400000000000002,150,217,0
1,1,9,0,2,1,2,17.380000000000003,58.96,16.42,284,325,1
2,0,3,0,4,1,2,22.080000000000002,52.260000000000005,38.81,1,3,0
2,0,12,0,5,1,1,7.98,35.510000000000005,35.82,80,95,0
2,1,11,0,0,0,1,18.320000000000004,48.91,10.45,270,414,0
1,1,8,0,4,1,1,7.040000000000001,54.27,19.400000000000002,497,508,1
1,0,6,0,6,0,1,-2.3600000000000003,62.31,19.400000000000002,1,2,0
4,0,11,0,3,1,3,12.68,67.0,8.959999999999999,47,50,0
2,0,8,0,1,1,1,13.620000000000001,42.21,0.0,277,297,1
1,1,3,0,6,0,2,12.68,58.96,0.0,24,26,0
1,1,12,0,1,1,2,2.34,62.31,0.0,52,62,0
2,1,15,0,6,0,1,11.739999999999998,27.47,22.39,260,408,0
1,0,0,0,6,0,2,20.2,35.510000000000005,25.369999999999997,50,76,0
1,1,2,0,0,0,1,3.2799999999999994,29.48,32.84,37,42,0
3,0,4,0,5,1,1,24.9,52.93,25.369999999999997,4,11,0
4,0,23,0,2,1,2,18.320000000000004,55.61,28.360000000000003,47,57,0
3,1,13,0,3,1,2,29.6,34.84,0.0,212,313,0
1,1,6,0,4,1,1,8.919999999999998,58.29,19.400000000000002,88,91,0
3,0,20,0,1,1,1,29.6,36.85,0.0,215,286,1
4,1,3,0,1,1,1,12.68,51.59,0.0,6,7,0
1,0,8,0,2,1,2,6.1,43.550000000000004,16.42,155,164,1
2,0,3,0,3,1,1,22.080000000000002,59.63,8.959999999999999,1,3,0
3,0,17,0,4,1,1,28.660000000000004,18.09,35.82,496,594,1
1,0,0,0,2,1,2,-0.47999999999999954,42.88,10.45,6,8,0
2,0,22,0,5,1,1,20.2,52.260000000000005,13.43,116,141,0
3,1,0,0,5,1,1,25.839999999999996,46.9,0.0,83,97,0
3,0,22,0,5,1,1,29.6,32.83,22.39,127,174,0
1,0,21,0,6,0,1,4.220000000000001,27.47,0.0,42,51,0
1,1,1,0,6,0,1,4.220000000000001,29.48,44.78,34,35,0
3,0,19,0,4,1,2,23.020000000000003,52.260000000000005,32.84,241,272,1
1,1,12,0,3,1,2,22.080000000000002,19.43,0.0,212,267,0
2,0,23,0,3,1,2,21.14,58.96,35.82,53,78,0
3,0,3,0,5,1,1,28.660000000000004,50.25,10.45,6,7,0
3,1,2,0,0,0,2,20.2,58.96,10.45,90,122,0
2,1,5,0,0,0,1,21.14,46.23,8.959999999999999,10,13,0
3,0,10,0,3,1,3,24.9,52.93,8.959999999999999,30,43,1
4,0,23,0,0,0,2,21.14,62.98,10.45,67,79,0
3,1,7,0,1,1,1,24.9,52.93,8.959999999999999,455,469,1
3,0,13,0,0,0,1,26.78,38.86,10.45,231,350,0
2,0,18,0,4,1,1,26.78,14.74,38.81,451,525,1
3,1,19,0,0,0,1,28.660000000000004,41.54,16.42,184,250,1
3,0,17,0,6,0,2,25.839999999999996,49.58,25.369999999999997,172,269,1
2,0,19,0,1,1,1,6.1,14.74,13.43,156,173,1
2,1,13,0,5,1,1,26.78,24.79,25.369999999999997,287,416,0
3,1,21,0,5,1,1,30.54,34.84,13.43,223,300,0
1,0,7,0,3,1,1,-2.3600000000000003,36.18,13.43,94,96,1
3,1,5,0,2,1,1,23.020000000000003,55.61,16.42,40,45,0
3,1,5,0,3,1,1,22.080000000000002,59.63,0.0,36,41,0
3,0,1,0,0,0,1,26.78,41.54,8.959999999999999,71,79,0
1,1,20,0,6,0,1,3.2799999999999994,32.16,16.42,55,61,1
3,1,5,0,4,1,2,25.839999999999996,46.9,10.45,35,40,0
4,0,6,0,6,0,1,10.8,47.57,0.0,15,20,0
2,0,22,0,5,1,1,21.14,23.45,0.0,145,171,0
4,0,1,0,1,1,1,8.919999999999998,54.27,8.959999999999999,5,6,0
1,0,13,0,5,1,2,8.919999999999998,35.510000000000005,13.43,154,207,0
